paper_id,题名,简称,venue全称,venue类型,发表年份,DOI,CCF等级,CCF目录,CCF备注,层次,场景,主题标签,论文自身输出对象,与本文关系（检索线索）,题名说明,全部作者,官方链接,开放全文链接,代码链接,身份核验来源,身份核验状态,核验路径,内容阅读深度,最后核验日期,发现来源,候选ID,访问状态,摘要
RW0260,Sub-Local Constraint-Based Learning of Bayesian Networks Using A Joint Dependence Criterion,,Journal of Machine Learning Research,页面元数据,2013,,A,CCF 第七版（2026-03-31）,,L3,方法基础（跨领域）,图结构学习,,seed from existing repository material,,Rami Mahdi; Jason Mezey,https://jmlr.org/papers/v14/mahdi13a.html,,,出版方页面 citation_* 元数据,已核实,page,仅元数据（本轮未取得摘要，未阅读正文）,2026-09-15,seed:t007-sources,C0325,仅有页面链接；未验证可读性,
RW0261,Structural Intervention Distance (SID) for Evaluating Causal Graphs,,arXiv.org,页面元数据,2013,,不适用（预印本）,,预印本，不继承会议等级,L3,方法基础（跨领域）,图评价度量,,seed from existing repository material,,"Peters, Jonas; Bühlmann, Peter",https://arxiv.org/abs/1306.1043,,,出版方页面 citation_* 元数据,已核实,page,摘要已读（缓存页面 7ecfdf1717a2d8f56e44.html（页面自述题名匹配 1.00））；全文未逐节阅读,2026-09-15,seed:t007-sources,C0324,仅有页面链接；未验证可读性,"Causal inference relies on the structure of a graph, often a directed acyclic graph (DAG). Different graphs may result in different causal inference statements and different intervention distributions. To quantify such differences, we propose a (pre-) distance between DAGs, the structural intervention distance (SID). The SID is based on a graphical criterion only and quantifies the closeness between two DAGs in terms of their corresponding causal inference statements. It is therefore well-suited for evaluating graphs that are used for computing interventions. Instead of DAGs it is also possible to compare CPDAGs, completed partially directed acyclic graphs that represent Markov equivalence classes. Since it differs significantly from the popular Structural Hamming Distance (SHD), the SID constitutes a valuable additional measure. We discuss properties of this distance and provide an efficient implementation with software code available on the first author's homepage (an R package is under construction)."
RW0262,A Ladder of Causal Distances,,Proceedings of the Thirtieth International Joint Conference on Artificial Intelligence,会议论文,2021,10.24963/ijcai.2021/277,B,CCF 第七版（2026-03-31）,,L3,方法基础（跨领域）,图评价度量,,seed from existing repository material,,Maxime Peyrard; Robert West,https://doi.org/10.24963/ijcai.2021/277,,,Crossref 题名检索,已核实,title,仅元数据（本轮未取得摘要，未阅读正文）,2026-09-15,seed:t007-sources,C0326,DOI 可解析（Crossref 返回该记录）；全文可读性未逐篇验证,
RW0263,Precision/Recall on Imbalanced Test Data,,International Conference on Artificial Intelligence and Statistics,页面元数据,2023,,C,CCF 第七版（2026-03-31）,,L3,方法基础（跨领域）,图评价度量,,seed from existing repository material,,Hongwei Shang; Jean-Marc Langlois; Kostas Tsioutsiouliklis; Changsung Kang,https://proceedings.mlr.press/v206/shang23a.html,,,出版方页面 citation_* 元数据,已核实,page,摘要已读（缓存页面 10d71d14d2f18f85d03a.html（页面自述题名匹配 1.00））；全文未逐节阅读,2026-09-15,seed:t007-sources,C0327,仅有页面链接；未验证可读性,"In this paper we study the problem of estimating accurately the precision and recall for binary classification when the classes are imbalanced and only a limited number of human labels are available. One common strategy is to over-sample the small positive class predicted by the classifier. Rather than random sampling where the values in a confusion matrix are observations coming from a multinomial distribution, we over-sample the minority positive class predicted by the classifier, resulting in two independent binomial distributions. But how much should we over-sample? And what confidence/credible intervals can we deduce based on our over-sampling? We provide formulas for (1) the confidence intervals of the adjusted precision/recall after over-sampling; (2) Bayesian credible intervals of adjusted precision/recall. For precision, the higher the over-sampling rate, the narrower the confidence/credible interval. For recall, there exists an optimal over-sampling ratio, which minimizes the width of the confidence/credible interval. Also, we present experiments on synthetic data and real data to demonstrate the capability of our method to construct accurate intervals. Finally, we demonstrate how we can apply our techniques to Yahoo mail’s quality monitoring system."
RW0264,Investigating Causal Relations by Econometric Models and Cross-spectral Methods,,Econometrica,期刊论文,1969,10.2307/1912791,未收录（不在第七版目录内）,,未匹配到目录条目,L3,方法基础（跨领域）,方法基础,causal-discovery-timeseries,Granger's founding formalisation of predictive (lagged) causality; defines the temporal-precedence notion any fault-propagation DAG recovered from alarm/latency streams must adopt or explicitly reject.,,C. W. J. Granger,https://doi.org/10.2307/1912791,,,Crossref DOI 记录,已核实,doi,仅元数据（本轮未取得摘要，未阅读正文）,2026-09-15,agent:methods,C0258,DOI 可解析（Crossref 返回该记录）；全文可读性未逐篇验证,
RW0265,Spectra of some self-exciting and mutually exciting point processes,,Biometrika,期刊论文,1971,10.1093/biomet/58.1.83,未收录（不在第七版目录内）,,未匹配到目录条目,L3,方法基础（跨领域）,方法基础,point-process,Hawkes' origin paper on self/mutually exciting intensity - the natural generative model for cascading alarm and fault events.,,ALAN G. HAWKES,https://doi.org/10.1093/biomet/58.1.83,,,Crossref DOI 记录,已核实,doi,仅元数据（本轮未取得摘要，未阅读正文）,2026-09-15,agent:methods,C0281,DOI 可解析（Crossref 返回该记录）；全文可读性未逐篇验证,
RW0266,An Algorithm for Fast Recovery of Sparse Causal Graphs,,Social Science Computer Review,期刊论文,1991,10.1177/089443939100900106,未收录（不在第七版目录内）,,未匹配到目录条目,L3,方法基础（跨领域）,方法基础,structure-learning,the PC algorithm - origin of constraint-based skeleton-plus-orientation causal discovery.,,Peter Spirtes; Clark Glymour,https://doi.org/10.1177/089443939100900106,,,Crossref DOI 记录,已核实,doi,仅元数据（本轮未取得摘要，未阅读正文）,2026-09-15,agent:methods,C0273,DOI 可解析（Crossref 返回该记录）；全文可读性未逐篇验证,
RW0267,"Causation, Prediction, and Search",,,专著,2001,10.7551/mitpress/1754.001.0001,待核实,,提供方未返回 venue 字段，无法定级,L3,方法基础（跨领域）,方法基础,structure-learning,"the book formalising PC/FCI, d-separation, CPDAGs and the Markov-equivalence semantics of any returned graph.",,Peter Spirtes; Clark Glymour; Richard Scheines,https://doi.org/10.7551/mitpress/1754.001.0001,,,Crossref DOI 记录,已核实,doi,仅元数据（本轮未取得摘要，未阅读正文）,2026-09-15,agent:methods,C0274,DOI 可解析（Crossref 返回该记录）；全文可读性未逐篇验证,
RW0268,Optimal Structure Identification With Greedy Search,,Journal of Machine Learning Research,页面元数据,2002,,A,CCF 第七版（2026-03-31）,,L3,方法基础（跨领域）,方法基础,structure-learning,"GES: score-equivalence search, the reference score-based baseline (and the proof of the Meek conjecture).",,"Chickering, David Maxwell",https://www.jmlr.org/papers/v3/chickering02b.html,,,出版方页面 citation_* 元数据,已核实,page,仅元数据（本轮未取得摘要，未阅读正文）,2026-09-15,agent:methods,C0276,仅有页面链接；未验证可读性,
RW0269,The max-min hill-climbing Bayesian network structure learning algorithm,,Machine Learning,期刊论文,2006,10.1007/s10994-006-6889-7,B,CCF 第七版（2026-03-31）,,L3,方法基础（跨领域）,方法基础,structure-learning,"MMHC: hybrid constraint+score search, and the paper that introduced Structural Hamming Distance - the metric this work must report.",,Ioannis Tsamardinos; Laura E. Brown; Constantin F. Aliferis,https://doi.org/10.1007/s10994-006-6889-7,,,Crossref DOI 记录,已核实,doi,仅元数据（本轮未取得摘要，未阅读正文）,2026-09-15,agent:methods,C0275,DOI 可解析（Crossref 返回该记录）；全文可读性未逐篇验证,
RW0270,A survey of graph edit distance,,Pattern Analysis and Applications,期刊论文,2009,10.1007/s10044-008-0141-y,未收录（不在第七版目录内）,,未匹配到目录条目,L3,方法基础（跨领域）,方法基础,graph-evaluation,"taxonomy of edit-operation costs behind graph edit distance, the general family that DAG-specific distances specialise.",,Xinbo Gao; Bing Xiao; Dacheng Tao; Xuelong Li,https://doi.org/10.1007/s10044-008-0141-y,,,Crossref DOI 记录,已核实,doi,仅元数据（本轮未取得摘要，未阅读正文）,2026-09-15,agent:methods,C0290,DOI 可解析（Crossref 返回该记录）；全文可读性未逐篇验证,
RW0271,Estimation of a Structural Vector Autoregression Model Using Non-Gaussianity,,Journal of Machine Learning Research,页面元数据,2010,,A,CCF 第七版（2026-03-31）,,L3,方法基础（跨领域）,方法基础,causal-discovery-timeseries,"VAR-LiNGAM identifies instantaneous and lagged structure from non-Gaussian residuals via ICA, giving edge directions without Granger's ordering assumption.",,Aapo Hyvärinen; Kun Zhang; Shohei Shimizu; Patrik O. Hoyer,https://www.jmlr.org/papers/v11/hyvarinen10a.html,,,出版方页面 citation_* 元数据,已核实,page,仅元数据（本轮未取得摘要，未阅读正文）,2026-09-15,agent:methods,C0263,仅有页面链接；未验证可读性,
RW0272,On causal discovery from time series data using FCI,,5th European Workshop on Probabilistic Graphical Models,页面元数据,2010,,未收录（不在第七版目录内）,,未匹配到目录条目,L3,方法基础（跨领域）,方法基础,structure-learning,tsFCI adapts FCI to time series with temporal priority; explicitly benchmarked against Granger causality and honest about its small-sample limits.,,Doris Entner; Patrik O. Hoyer,https://researchportal.helsinki.fi/en/publications/on-causal-discovery-from-time-series-data-using-fci/,,,出版方页面 citation_* 元数据,已核实,page,仅元数据（本轮未取得摘要，未阅读正文）,2026-09-15,agent:methods,C0279,仅有页面链接；未验证可读性,
RW0273,Learning high-dimensional directed acyclic graphs with latent and selection variables,,The Annals of Statistics,期刊论文,2012,10.1214/11-aos940,未收录（不在第七版目录内）,,未匹配到目录条目,L3,方法基础（跨领域）,方法基础,structure-learning,RFCI: scalable latent-confounder constraint-based learning via fewer CI tests and smaller conditioning sets - usable at device-fleet scale.,,Diego Colombo; Marloes H. Maathuis; Markus Kalisch; Thomas S. Richardson,https://doi.org/10.1214/11-aos940,,,Crossref DOI 记录,已核实,doi,仅元数据（本轮未取得摘要，未阅读正文）,2026-09-15,agent:methods,C0278,DOI 可解析（Crossref 返回该记录）；全文可读性未逐篇验证,
RW0274,Rate-Agnostic (Causal) Structure Learning,,Advances in Neural Information Processing Systems,页面元数据,2015,,A,CCF 第七版（2026-03-31）,,L3,方法基础（跨领域）,方法基础,structure-learning,recovers every dynamic graph consistent with undersampled measurements at an unknown rate - relevant when alarm/log timestamps and Pingmesh intervals differ.,,"Plis, Sergey; Danks, David; Freeman, Cynthia; Calhoun, Vince",https://proceedings.neurips.cc/paper_files/paper/2015/hash/e0ab531ec312161511493b002f9be2ee-Abstract.html,,,出版方页面 citation_* 元数据,已核实,page,仅元数据（本轮未取得摘要，未阅读正文）,2026-09-15,agent:methods,C0280,仅有页面链接；未验证可读性,
RW0275,Structural Intervention Distance for Evaluating Causal Graphs,,Neural Computation,期刊论文,2015,10.1162/neco_a_00708,B,CCF 第七版（2026-03-31）,,L3,方法基础（跨领域）,方法基础,graph-evaluation,"SID counts node pairs whose interventional distributions are mis-predicted - the intervention-aware complement to SHD, returning bounds for CPDAG outputs.",,Jonas Peters; Peter Bühlmann,https://doi.org/10.1162/neco_a_00708,,,Crossref DOI 记录,已核实,doi,仅元数据（本轮未取得摘要，未阅读正文）,2026-09-15,agent:methods,C0289,DOI 可解析（Crossref 返回该记录）；全文可读性未逐篇验证,
RW0276,The Precision-Recall Plot Is More Informative than the ROC Plot When Evaluating Binary Classifiers on Imbalanced Datasets,,PLOS ONE,期刊论文,2015,10.1371/journal.pone.0118432,未收录（不在第七版目录内）,,未匹配到目录条目,L3,方法基础（跨领域）,方法基础,graph-evaluation,justifies reporting precision/recall rather than ROC-AUC when true propagation edges are a tiny minority of all device pairs.,,Takaya Saito; Marc Rehmsmeier,https://doi.org/10.1371/journal.pone.0118432,,,Crossref DOI 记录,已核实,doi,仅元数据（本轮未取得摘要，未阅读正文）,2026-09-15,agent:methods,C0295,DOI 可解析（Crossref 返回该记录）；全文可读性未逐篇验证,
RW0277,Recurrent Marked Temporal Point Processes,,Proceedings of the 22nd ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,会议论文,2016,10.1145/2939672.2939875,A,CCF 第七版（2026-03-31）,,L3,方法基础（跨领域）,方法基础,point-process,first RNN-parameterised marked point process; the template for learning an intensity directly from raw event logs.,,Nan Du; Hanjun Dai; Rakshit Trivedi; Utkarsh Upadhyay; Manuel Gomez-Rodriguez; Le Song,https://doi.org/10.1145/2939672.2939875,,,Crossref DOI 记录,已核实,doi,仅元数据（本轮未取得摘要，未阅读正文）,2026-09-15,agent:methods,C0282,DOI 可解析（Crossref 返回该记录）；全文可读性未逐篇验证,
RW0278,The Neural Hawkes Process: A Neurally Self-Modulating Multivariate Point Process,,arXiv.org,页面元数据,2016,,不适用（预印本）,,预印本，不继承会议等级,L3,方法基础（跨领域）,方法基础,point-process,continuous-time LSTM intensity that models excitation AND inhibition between event types; propagation can suppress as well as trigger alarms.,,"Mei, Hongyuan; Eisner, Jason",https://arxiv.org/abs/1612.09328,,,出版方页面 citation_* 元数据,已核实,page,摘要已读（缓存页面 495e12a16f9e1d60fb2a.html（页面自述题名匹配 1.00））；全文未逐节阅读,2026-09-15,agent:methods,C0283,仅有页面链接；未验证可读性,"Many events occur in the world. Some event types are stochastically excited or inhibited---in the sense of having their probabilities elevated or decreased---by patterns in the sequence of previous events. Discovering such patterns can help us predict which type of event will happen next and when. We model streams of discrete events in continuous time, by constructing a neurally self-modulating multivariate point process in which the intensities of multiple event types evolve according to a novel continuous-time LSTM. This generative model allows past events to influence the future in complex and realistic ways, by conditioning future event intensities on the hidden state of a recurrent neural network that has consumed the stream of past events. Our model has desirable qualitative properties. It achieves competitive likelihood and predictive accuracy on real and synthetic datasets, including under missing-data conditions."
RW0279,Causal Discovery from Nonstationary/Heterogeneous Data: Skeleton Estimation and Orientation Determination,,,页面元数据,2017,,待核实,,提供方未返回 venue 字段，无法定级,L3,方法基础（跨领域）,方法基础,causal-discovery-timeseries,CD-NOD exploits nonstationarity to orient edges and detect changing modules; a device fleet spans multiple operating regimes.,,Kun Zhang; Biwei Huang; Jiji Zhang; Clark Glymour; Bernhard Schölkopf,https://www.ijcai.org/proceedings/2017/187,,,出版方页面 citation_* 元数据,已核实,page,仅元数据（本轮未取得摘要，未阅读正文）,2026-09-15,agent:methods,C0266,仅有页面链接；未验证可读性,
